gene	mean	std
YMR316W	6.74E+01	7.01E+01
YKL103C	3.32E+01	4.86E-01
YER055C	3.98E+02	1.56E+02
YGR094W	1.39E+02	2.17E+01
YDR001C	5.31E+01	4.21E+00
YAL009W	6.31E+00	3.65E+00
YKL040C	5.74E+01	9.79E+00
YDL200C	4.01E+01	8.47E+00
YPL131W	1.01E+03	2.26E+02
YDL184C	9.02E+01	2.94E+01
YLR342W-A	8.71E+01	9.23E+00
YKL051W	2.56E+01	3.26E+00
YNL145W	3.81E+00	1.06E+00
YDR178W	7.17E+01	3.10E+00
YBR180W	8.78E-01	2.10E-01
YLR128W	1.27E+01	2.88E+00
YNL093W	1.56E+00	6.80E-01
YCR101C	9.06E+00	2.20E+00
YML015C	2.50E+01	9.95E+00
YKL124W	4.82E+00	1.64E+00
YCR063W	1.09E+01	1.06E+00
YGR204W	4.16E+02	1.78E+02
YKL058W	1.48E+02	2.95E+01
YBR064W	4.48E-01	4.29E-02
YNL246W	2.47E+01	4.73E+00
YOL147C	6.49E+01	1.93E+01
YGL152C	8.53E-01	8.07E-03
YLL013C	1.57E+01	4.91E+00
YKL152C	9.16E+03	1.90E+03
YLR397C	4.73E+01	2.12E+00
YER061C	3.62E+01	7.96E+00
YGR234W	2.66E+02	9.10E+01
YGR170W	2.12E+01	3.05E+00
YMR062C	1.81E+02	9.91E+01
YHR199C	3.26E+01	7.15E-01
YDR393W	1.23E+01	1.10E+00
YDL144C	3.26E+01	8.70E-01
YDL043C	2.66E+01	3.05E+00
YMR010W	9.93E+01	2.34E+00
YGR073C	4.21E+01	9.03E+00
YHR214C-B	3.54E-01	2.64E-01
YKL117W	1.36E+02	4.29E+01
YKL063C	1.70E+01	2.73E+00
YLR259C	2.78E+02	5.00E+01
YKL027W	6.64E+01	3.79E+00
YNR054C	1.70E+01	5.06E+00
YKL094W	7.66E+01	2.23E+01
YFL059W	1.02E+00	3.08E-01
YJR046W	1.76E+01	2.31E+00
YML081C-A	1.96E+02	2.20E+01
YOL094C	1.97E+01	3.24E+00
YLL005C	9.08E-01	4.16E-01
YNL130C	7.67E+01	1.46E+01
YHR172W	5.80E+00	2.62E+00
YOR058C	1.70E+01	8.84E-02
YAR028W	1.84E+01	2.36E-02
YNR018W	5.90E+01	2.03E+01
YLR217W	5.99E-01	1.30E-01
YHR093W	4.42E-01	4.13E-01
YHR044C	7.02E+00	3.69E+00
YFL026W	9.48E+00	1.73E+00
YJL219W	5.01E-01	4.01E-02
YDR148C	1.18E+02	1.58E+01
YIR029W	5.50E+00	8.09E-01
YJL177W	3.59E+02	1.17E+02
YDR489W	4.03E+01	2.09E+00
YML078W	5.91E+01	8.91E+00
YEL047C	4.57E+01	1.05E+01
YOR274W	2.34E+01	3.38E+00
YCR081C-A	2.01E+00	2.30E+00
YLR066W	7.74E+01	6.75E+00
YPL222C-A	5.79E+00	1.24E+00
YMR169C	2.92E+00	2.01E+00
YDR062W	1.28E+02	3.03E-01
YGR071C	2.04E+01	2.29E+00
YMR233W	4.38E+01	6.75E+00
YGL200C	4.98E+02	2.94E+01
YDR226W	7.51E+02	2.49E+02
YNL036W	2.02E+02	5.82E+01
YNL284C-A	1.32E+00	1.07E+00
YPL014W	2.49E+00	2.33E-01
YIL016W	5.93E+01	1.16E+01
YLR046C	2.28E+01	6.71E+00
YER044C-A	1.66E+00	5.88E-01
YKL125W	4.87E+01	1.17E+01
YDR152W	6.44E+01	9.48E+00
YBL082C	2.26E+01	4.89E+00
YPL270W	4.43E+01	3.84E+00
YOR050C	1.52E+01	2.02E+00
YDL150W	3.36E+01	1.25E+01
YHR033W	2.52E+01	1.75E+00
YGL132W	2.86E+00	2.17E+00
YGL012W	2.16E+02	1.97E+01
YPL139C	2.30E+01	1.09E+00
YDL069C	2.58E+01	2.65E+00
YDR158W	6.39E+02	1.59E+02
YDL041W	1.74E-01	2.46E-01
YDL017W	9.88E+00	3.93E+00
YML080W	3.93E+01	5.50E+00
YKR036C	2.89E+01	6.43E-01
YLR406C	5.65E+02	8.22E+01
YBR058C	3.62E+01	1.05E+01
YBR174C	5.51E-01	2.26E-01
YBL006C	5.09E+01	1.55E+01
YEL001C	1.03E+02	6.73E-01
YOL086W-A	2.50E+01	1.23E+00
YGL223C	1.55E+01	2.06E+00
YPL117C	1.52E+02	2.39E+01
YPL011C	3.77E+01	5.30E+00
YMR099C	1.19E+02	3.47E+00
YBL094C	1.10E+01	1.87E+00
YGL213C	6.47E+01	4.29E+00
YLR043C	3.06E+02	3.25E+01
YGL014W	1.99E+01	1.00E+01
YDR543C	7.46E-02	1.06E-01
YIR041W	5.97E-02	8.44E-02
YAL016C-B	4.71E-01	3.55E-01
YKL100W-A	9.74E-01	7.33E-01
YNL337W	3.44E-01	2.59E-01
YOR128C	3.17E+02	1.13E+02
YBR098W	1.20E+01	2.59E+00
YKR037C	2.02E+01	1.85E+00
YLR317W	7.46E+00	5.13E-01
YLR284C	1.19E+01	8.77E-01
YML126C	1.63E+02	1.48E+01
YJL020W-A	3.40E-01	2.56E-01
YBR295W	1.24E+01	5.10E+00
YGR058W	2.39E+01	2.89E+00
YAL022C	4.39E+01	4.84E+00
YDL182W	1.63E+02	7.14E+01
YDR379W	1.76E+01	5.09E-01
YDR325W	1.34E+01	5.32E+00
YKL091C	2.27E+00	7.03E-01
YBR236C	4.76E+01	4.99E-01
YDR134C	3.67E+02	1.64E+02
YNL235C	1.52E+00	5.37E-01
YHL034W-A	7.11E-01	5.03E-01
YOR145C	7.88E+01	1.93E+01
YHR135C	7.99E+01	2.06E+01
YCL057C-A	3.37E+01	5.02E+00
YPR133W-A	6.15E+01	1.42E+01
YGL171W	3.37E+01	2.35E+00
YHL001W	1.27E+02	3.08E+01
YDR463W	2.88E+01	8.70E+00
YNL282W	1.16E+01	9.77E-01
YKL049C	2.55E+01	8.20E+00
YLR153C	3.03E+02	8.57E+01
YJR113C	6.94E+01	1.07E+01
R0040C	4.27E+02	1.63E+02
YGR051C	1.38E-01	1.95E-01
YNL075W	7.46E+01	2.08E+01
YPL240C	5.24E+01	2.38E+01
YAL029C	4.59E+01	1.00E+01
YLR306W	1.30E+01	6.68E+00
YML081W	2.35E+01	8.53E+00
YMR001C	2.23E+01	2.30E+00
YBR068C	8.32E+01	5.85E+01
YGL077C	1.23E+02	3.03E+01
YER170W	1.88E+01	2.59E+00
YER126C	1.12E+02	2.25E+01
YER004W	4.34E+01	1.58E+01
YBR281C	2.14E+01	2.40E+00
YJL077C	6.14E+00	8.44E-01
YNL336W	5.20E+00	1.66E+00
YIR020C-B	8.88E-01	4.81E-01
YOL030W	8.41E+01	4.91E+00
YIL031W	2.24E+01	3.82E-02
YAR009C	7.11E-02	1.25E-02
YJL045W	9.15E-01	5.33E-01
YNL055C	3.72E+02	2.77E+01
YPR146C	2.60E+01	6.52E+00
YBL033C	6.36E+01	1.66E+01
YGR070W	6.05E+00	1.04E+00
YGL100W	5.16E+01	3.19E+00
YGL191W	1.24E+02	2.71E+01
YDR155C	2.42E+03	2.35E+02
YEL043W	1.02E+01	5.22E+00
YER039C	7.64E+00	2.11E+00
YJR022W	1.42E+01	5.83E+00
YDR426C	8.04E-01	3.70E-01
YLR387C	5.12E+01	9.13E+00
YBR111W-A	2.51E+01	1.66E+00
YER153C	1.64E+00	4.13E-01
YPR167C	1.06E+02	5.60E+01
YDR495C	1.64E+01	5.24E-01
YFL044C	1.92E+01	1.26E+00
YDL113C	6.44E+00	2.95E+00
YGL114W	4.05E+01	2.19E+00
YCL001W-B	3.39E+00	1.16E+00
YMR197C	2.67E+01	3.04E+00
YJL118W	1.11E+01	7.31E-01
YLR052W	2.38E+01	5.53E+00
YLR278C	3.04E+01	9.00E+00
YGL198W	4.74E+01	2.59E+00
YDR276C	4.28E+02	1.42E+02
YPL191C	5.41E+00	2.25E-01
YOL078W	8.14E+00	4.11E+00
YJL032W	1.47E+00	1.53E+00
YGR089W	1.31E+01	7.11E+00
YKR034W	2.94E+00	9.29E-01
YKL081W	2.25E+02	3.37E+01
YMR069W	2.27E+00	1.07E-01
YLR462W	1.38E-01	9.09E-02
YOR384W	5.41E+00	3.59E+00
YER074W-A	2.64E+02	1.76E+01
YGR178C	3.68E+01	7.33E+00
YEL048C	1.86E+01	3.14E+00
YNL067W	4.71E+02	4.18E+01
YPR186C	3.04E+01	5.87E-01
YMR035W	2.94E+01	2.55E+00
YER150W	2.15E+01	1.51E+01
YPL178W	7.69E+00	1.79E+00
YAL025C	4.17E+01	1.20E+01
YNL085W	5.08E+01	2.60E+01
YML115C	4.94E+01	6.50E+00
YDR363W	2.14E+01	3.34E+00
YJR123W	6.45E+02	7.88E+01
YMR176W	1.17E+01	3.74E+00
YOR073W	1.88E+01	1.35E-01
YJL178C	5.90E+01	1.72E+00
YFL050C	7.24E+00	6.57E-01
YDR147W	1.76E+01	3.73E-01
YCR073C	6.44E+00	4.73E-01
YNL151C	1.27E+01	3.78E+00
YJL171C	1.53E+02	5.06E+01
YPR141C	1.30E+01	2.49E+00
YKR021W	9.32E+00	3.54E+00
YLR058C	8.43E+02	3.51E+02
YHR193C-A	2.78E+00	5.55E-01
YAL059C-A	6.08E-01	3.76E-02
YGR169C-A	5.69E+01	1.69E+01
YGL216W	2.47E+01	8.85E-02
YDL171C	6.39E+01	9.34E+00
YGR020C	2.01E+02	4.09E+01
YML034W	8.94E+00	2.57E+00
YNR053C	3.35E+02	2.86E+01
YDR051C	2.32E+01	1.89E+00
YOR241W	4.56E+01	1.10E+01
YOR221C	1.38E+01	1.33E+00
YEL055C	6.06E+01	1.39E+00
YMR318C	5.34E+01	5.02E+01
YOR098C	3.18E+01	1.05E+01
YFL062W	9.49E-02	3.24E-02
YPL096W	1.50E+01	2.07E+00
YJL174W	1.30E+02	1.23E+01
YGR108W	1.31E+02	1.32E+01
YKL004W	5.98E+01	4.93E+00
YHR087W	1.51E+01	1.23E+00
YBL009W	1.34E+01	4.64E+00
YLR277C	2.82E+01	9.38E-01
YKL061W	1.11E+01	1.12E-01
YML108W	3.45E+01	5.37E+00
YOR217W	2.63E+01	9.31E+00
YML113W	2.26E+01	3.91E+00
YKL183W	2.53E+01	8.57E+00
YDR212W	1.33E+02	5.41E+00
YHR020W	2.19E+02	1.16E+01
YLR302C	3.49E-01	1.45E-01
YBR014C	9.77E+01	1.23E+01
YDL212W	2.64E+02	6.43E+00
YPR118W	1.40E+02	2.09E+00
YNL018C	1.54E-01	9.18E-02
YNL258C	2.94E+01	3.86E+00
YPL254W	3.67E+01	4.31E+00
YHR046C	4.50E+01	6.53E+00
YGL002W	4.56E+01	1.20E+01
YLR318W	7.93E+00	3.40E+00
YPL116W	3.04E+01	4.86E+00
YPL258C	1.04E+01	2.30E+00
YOR107W	6.79E+01	9.18E+00
YJR135C	1.69E+01	1.30E+00
YGR159C	5.58E+02	4.43E+01
YKR013W	1.36E+01	5.79E+00
YLR384C	8.51E+01	6.39E+00
YNL172W	2.50E+01	2.56E+00
YDR029W	7.58E-01	3.35E-01
YGR102C	1.95E+01	3.24E+00
YIL123W	6.08E+01	1.88E+01
YDL056W	1.64E+01	4.14E+00
YNL016W	2.34E+02	4.97E+01
YOR236W	2.92E+01	7.47E+00
YJR048W	4.32E+01	2.22E+01
YOR332W	2.19E+01	7.01E+00
YOR381W-A	7.38E+00	4.41E+00
YDR314C	6.39E+00	2.76E+00
YFR001W	2.40E+01	1.81E+00
YPL047W	4.87E+01	9.57E+00
YJL011C	3.43E+01	6.05E+00
YFR018C	1.07E+01	2.41E+00
YOR302W	7.51E+02	1.97E+02
YDR326C	3.70E+01	8.63E+00
YPR014C	5.65E-01	6.07E-01
YGL040C	7.83E+01	1.68E+01
YLR172C	3.34E+01	7.39E+00
YNL029C	9.76E+00	6.03E-01
YMR001C-A	5.33E+01	3.54E+01
YJL152W	7.15E-01	4.42E-02
YMR220W	3.95E+01	9.94E-01
YIR001C	3.00E+01	7.12E+00
YGL029W	2.87E+01	1.40E+01
YAL034W-A	5.17E+00	6.89E-01
YNL128W	1.76E+00	4.95E-01
YDR261W-A	3.33E-01	2.44E-01
YLR078C	4.35E+01	4.19E+00
YML110C	8.77E+01	5.88E+00
YHR013C	2.93E+01	2.54E+00
YNR036C	7.71E+01	3.49E+00
YJR017C	6.21E+01	1.08E+01
YPR082C	3.42E+01	7.16E+00
YGL059W	2.33E+01	8.02E+00
YCL027W	1.10E+00	3.05E-02
YNL332W	4.17E-01	3.34E-02
YGR286C	6.27E+01	4.04E+01
YJL149W	9.23E+00	4.46E+00
YJR005C-A	3.04E-01	1.88E-02
YHR117W	4.71E+01	3.21E+00
YMR167W	1.12E+01	2.96E-01
YOL114C	4.61E+00	1.18E+00
YNL198C	6.11E+00	2.63E+00
YOR034C-A	1.43E+01	1.98E+00
YCR093W	8.90E+01	4.02E+00
YCR012W	6.43E+03	1.25E+03
YJL210W	4.23E+01	9.14E+00
YPL162C	2.15E+01	2.35E+00
YJR127C	1.65E+01	2.25E+00
YLL051C	6.52E+01	7.02E+00
YLR111W	9.80E-01	5.15E-01
YOL126C	4.18E+01	3.72E+01
YFL053W	7.84E-01	3.15E-02
YDR218C	1.63E+00	1.61E-01
YJR077C	2.06E+02	3.03E+01
YOR376W-A	1.71E+01	7.46E+00
YFR055W	3.85E+01	2.25E+01
YIR036W-A	6.31E-01	2.62E-01
YPR170C	1.75E+00	9.19E-01
YIL020C	1.97E+01	5.88E+00
YJR144W	6.81E+01	2.37E-01
YDR142C	2.04E+01	3.11E+00
YPR076W	1.05E+00	1.15E+00
YGR166W	1.72E+01	7.34E-01
Q0160	1.07E+03	3.27E+02
YGL026C	3.50E+02	1.36E+01
YER036C	2.52E+02	4.50E+01
YLR307W	1.22E+01	6.27E+00
YJR074W	3.80E+01	5.02E+00
YAL058W	1.86E+01	2.06E-01
YJL076W	3.78E+01	3.47E+00
YER146W	4.23E+01	9.81E+00
YLR287C-A	9.08E+03	4.06E+03
YGL195W	5.18E+01	2.54E+01
YMR003W	1.87E+01	5.06E+00
YHL009C	1.47E+01	4.38E+00
YPR099C	1.06E+00	6.13E-01
YNL061W	4.80E+01	2.14E+01
YDR448W	8.94E+00	2.12E+00
YLL027W	5.18E+01	2.51E+01
YFL038C	2.19E+02	6.66E+01
YDR236C	2.55E+01	4.26E-01
YDL096C	4.73E-01	4.92E-01
YMR074C	1.26E+02	2.89E+01
YHL042W	4.20E+00	1.33E+00
YNR017W	5.84E+01	5.37E+00
YPR136C	3.85E-01	3.19E-01
YFR046C	1.33E+01	3.79E-01
YDL183C	1.14E+01	5.13E-01
YDR118W-A	1.25E+01	7.50E+00
YBR207W	1.07E+02	1.77E+01
YDL090C	2.36E+01	2.51E+00
YMR071C	5.98E+01	3.27E+00
YGL177W	6.69E+00	5.43E-01
YKL076C	1.15E+01	5.56E-01
YLR019W	1.86E+01	1.46E-01
YGL169W	3.25E+01	7.40E+00
YML012C-A	9.52E-01	3.42E-01
YJR087W	6.52E-01	5.91E-01
YDL198C	8.72E+01	1.96E+01
YDR157W	1.91E+01	4.90E-01
YER080W	5.55E+01	1.07E+01
YHR092C	9.85E+01	3.60E+01
YBR289W	1.81E+01	5.05E+00
YPL006W	2.42E+01	6.13E+00
YFL023W	1.73E+01	3.58E+00
YCR051W	3.55E+01	5.36E+00
YOL069W	1.76E+01	6.87E-01
YHR021W-A	2.79E+00	7.57E-01
YLR127C	1.30E+01	3.65E+00
YMR210W	2.96E+01	5.62E+00
YKL020C	2.92E+01	4.70E-01
YDR464C-A	9.28E-01	6.98E-01
YOR281C	4.58E+01	1.25E+00
YFR020W	1.16E+01	3.25E-01
YCR066W	8.16E+00	2.74E+00
YHR115C	2.16E+01	2.75E+00
YHR019C	3.47E+02	1.29E+02
YJL110C	3.84E+01	5.68E-02
YNL162W	3.23E+02	2.40E+01
YER041W	6.91E+00	2.41E+00
YOL166C	3.30E-01	4.67E-01
YGL050W	2.84E+01	1.05E+00
YDR441C	3.74E+01	1.12E+01
YDR427W	6.07E+01	8.82E+00
YMR290W-A	3.81E-01	3.72E-01
YLR073C	6.75E+01	1.34E+01
YNR064C	3.18E+00	2.19E-01
YER148W	1.46E+02	2.21E+01
YOR060C	2.03E+01	3.91E+00
YMR198W	8.66E+00	1.60E+00
YOL085C	2.51E-01	1.55E-02
YPL197C	2.07E-01	1.28E-02
YLR071C	3.48E+01	8.49E+00
YPL192C	2.39E+00	1.65E+00
YGR216C	3.00E+01	5.57E+00
YDL022W	6.22E+01	1.07E+01
YBR063C	3.51E+01	9.46E+00
YNL113W	1.13E+02	3.52E+01
YNL119W	3.24E+01	3.39E+00
YDR420W	1.15E+01	4.74E+00
YGL097W	1.26E+01	7.93E+00
YBR022W	3.06E+01	4.90E+00
YGR026W	1.64E+02	1.80E+01
YGL068W	1.53E+02	1.04E+01
YEL015W	5.45E+01	5.01E-01
YKR070W	2.36E+01	8.21E+00
YDR166C	3.03E+01	1.97E+00
YGL083W	6.37E+00	2.61E+00
YIL051C	2.52E+02	1.65E+01
YDR366C	1.05E+00	6.94E-01
YKL018C-A	8.03E+01	9.87E+00
YPL106C	5.38E+02	1.65E+02
YDL087C	9.58E+00	2.68E+00
YLR130C	5.05E+01	3.17E+01
YIL110W	6.94E+01	2.29E+00
YDR313C	1.79E+01	4.59E+00
YNL040W	3.46E+01	1.15E+00
YDR516C	3.45E+01	8.66E+00
YLR252W	1.04E+01	3.97E-01
YNR004W	1.64E+01	1.60E+00
YER087C-A	4.74E+00	3.38E+00
YEL020W-A	5.14E+01	1.41E+00
YLR125W	7.38E+00	2.12E+00
YPR173C	5.52E+01	8.16E+00
YGL009C	1.40E+02	8.83E+01
YNL241C	6.89E+01	3.57E+01
YEL054C	8.21E+02	2.30E+02
YLR126C	4.20E+01	7.81E+00
YDL092W	1.05E+02	2.86E+01
YLR047C	1.88E+01	3.96E+00
YBR009C	1.24E+03	1.57E+02
YOR210W	1.17E+02	1.30E+01
YER018C	1.12E+01	1.45E+00
YJR055W	3.75E+01	5.56E+00
YBL087C	2.46E+02	6.65E+01
YGL020C	1.28E+01	6.78E+00
YAL038W	5.94E+03	1.87E+02
YMR036C	2.61E+01	2.90E+00
YLR374C	9.18E-01	4.87E-01
YGR148C	4.36E+02	7.41E+01
YCL005W-A	1.21E+02	3.27E+01
YGL211W	1.21E+01	5.89E+00
YPL111W	3.25E+01	1.78E+01
YLR164W	9.00E+00	1.38E-01
YOL141W	3.55E+01	3.23E+00
YLR430W	2.50E+01	7.71E+00
YDL108W	2.43E+01	1.57E+00
YDR079C-A	4.06E+01	9.70E+00
YHR180W-A	2.78E+00	8.21E-01
YLR212C	1.87E+01	5.61E+00
YGR095C	5.41E+01	6.27E+00
YBR171W	8.21E+01	1.33E+01
YDR060W	6.61E+01	2.23E+01
YPL091W	5.63E+01	7.92E+00
YLR141W	7.14E+00	9.90E-01
YLR282C	6.55E-01	9.26E-01
YER169W	2.86E+01	4.96E-01
YIL138C	8.34E+01	3.72E+00
YOR129C	1.32E+01	1.02E-01
YHL018W	6.45E+00	8.16E-01
YGL228W	1.88E+01	7.43E+00
YIL039W	6.80E+01	1.29E+00
YLR320W	1.23E+01	2.33E+00
YIL059C	2.78E+01	6.93E+00
YNR046W	3.47E+01	7.56E+00
YDR059C	2.57E+01	7.69E+00
YBL086C	1.49E+01	7.90E+00
YNR063W	4.79E+00	1.64E-01
YLR093C	6.41E+01	2.95E+00
YHR060W	2.79E+01	4.83E-02
YLR410W-B	2.14E-01	1.01E-01
YLL046C	1.58E+00	4.67E-01
YOR116C	5.04E+01	1.44E+01
YOR192C-B	5.23E-02	4.22E-02
YBR124W	8.50E-01	5.57E-01
YNR021W	1.68E+02	1.29E+01
YPL217C	1.80E+01	7.22E+00
YPR191W	5.97E+01	3.04E+01
YML047W-A	7.07E+00	1.76E+00
YDR266C	3.28E+01	6.25E+00
YBL097W	5.07E+00	8.49E-01
YHR181W	5.06E+01	4.67E+00
YMR247W-A	6.09E-01	4.58E-01
YDR140W	5.24E+00	1.13E+00
YJL156C	2.99E+01	5.46E+00
YER076W-A	9.22E-01	3.00E-02
YDL007W	2.31E+02	3.99E+01
YMR014W	5.09E+00	2.73E+00
YNL096C	3.15E+02	4.69E+01
YHR143W-A	1.18E+02	1.16E+01
YNL319W	1.56E+00	9.62E-02
YIL103W	1.64E+01	5.86E+00
YNR073C	7.51E-01	1.37E-02
YLR069C	4.65E+01	6.46E+00
YLR393W	7.52E+00	1.14E+00
YDR249C	1.43E+01	8.13E-01
YKL207W	9.45E+01	1.42E+01
YPR065W	1.79E+01	6.47E-01
YHR037W	8.68E+01	9.36E+00
YPR158W	2.39E+01	1.61E+01
YNL017C	2.42E-01	3.42E-01
YMR091C	5.44E+01	2.42E+00
YLR275W	5.95E+01	9.41E+00
YER014C-A	4.68E-01	1.60E-01
YIL066C	3.15E+00	6.17E-01
YOR024W	8.12E-01	6.11E-01
YER115C	4.12E+01	9.20E-01
YHR070C-A	3.18E-01	1.67E-01
YDR113C	4.18E+00	2.52E+00
YKR103W	9.74E+00	4.63E+00
YGR236C	1.74E+00	1.05E+00
YIR020C	8.94E+00	3.24E+00
YLR305C	2.30E+01	1.06E+01
YJL157C	1.07E+00	2.74E-01
YPR113W	1.29E+02	1.50E+01
YER092W	6.39E+01	5.15E+00
YIL163C	2.14E+00	1.24E+00
YOR201C	6.87E+01	1.00E+01
YML008C	2.21E+02	7.23E+01
YEL068C	3.33E+01	4.67E+00
YNL072W	1.16E+01	8.46E-01
YJL151C	9.46E+01	1.46E+01
YFR048W	1.83E+01	3.05E+00
YOR158W	2.78E+01	3.17E+00
YFR027W	1.06E+01	1.05E+00
YER063W	5.04E+01	5.50E+00
YER086W	1.81E+02	4.70E+01
YPR161C	8.13E+00	3.99E+00
YOR258W	1.00E+01	1.41E+00
YGL032C	7.01E+00	1.52E+00
YOR057W	4.19E+01	2.31E+00
YPL029W	2.15E+01	2.19E+00
YBL060W	1.76E+01	2.23E-01
YBR150C	1.09E+01	1.63E+00
YLR227C	7.01E+00	8.54E-01
YIL105W-A	1.09E+00	7.11E-01
YMR230W	2.03E+03	8.42E+02
YDL029W	1.42E+02	2.41E+01
YKR071C	8.14E+01	2.97E+01
YOL064C	1.68E+02	8.48E+01
YJL013C	4.22E+00	2.32E+00
YDL242W	7.96E-01	3.06E-01
YLR279W	2.21E+00	1.34E+00
YDR275W	5.81E+01	1.52E+01
YJR122W	1.69E+01	1.48E-01
YNR005C	4.84E-01	2.54E-01
YCR021C	7.81E+00	7.27E+00
YPR009W	6.48E+01	4.16E+00
YER174C	1.39E+01	3.59E+00
YLR175W	1.45E+02	3.76E+01
YOL061W	1.49E+02	2.13E+01
YAR020C	2.32E+00	8.64E-01
YDL127W	1.63E+01	5.18E-01
YDR497C	4.12E+02	9.01E+01
YDR034C	5.10E+01	4.29E+00
YMR049C	3.82E+01	2.86E+00
YOL058W	5.57E+02	3.73E+02
YLR074C	9.97E+01	3.38E+01
YLR222C	7.49E+01	9.19E+00
YBR032W	4.04E+01	5.30E+00
YBL089W	1.90E+01	7.54E-02
YGR173W	3.26E+01	9.18E+00
YMR206W	3.47E-01	1.82E-01
YKR045C	1.12E+01	1.39E+00
YGR109C	8.03E+00	3.77E+00
YMR182C	2.47E+00	1.89E+00
YEL009C	7.39E+02	2.07E+02
YPR037C	3.72E+01	1.15E+01
YBR154C	2.99E+02	6.13E+01
YOR072W-B	6.32E+01	9.51E+00
YGL069C	1.40E+00	8.90E-01
Q0045	1.79E+03	1.85E+02
YBR196C	1.22E+03	3.40E+02
YMR138W	1.70E+01	8.92E-01
YER067W	3.28E+01	2.98E+01
YNL146C-A	1.20E+00	3.92E-01
YNR050C	1.09E+03	4.56E+02
YJL179W	4.46E+01	4.40E+00
YIL166C	2.83E+00	1.05E+00
YDR114C	6.89E-01	5.57E-01
YHR073W-A	1.37E+01	7.87E+00
YPL269W	4.45E+00	1.95E+00
YHR009C	3.67E+01	7.59E+00
YDR297W	1.74E+02	5.55E+01
YLR003C	5.40E+01	9.18E+00
YFR026C	7.53E+00	4.94E+00
YCL026C-A	5.09E+00	3.90E+00
YHL033C	4.31E+02	3.54E+01
YDL187C	4.57E+00	3.20E+00
YCR038C	3.11E+00	3.89E-01
YGL174W	6.12E+00	9.08E-01
YOR342C	5.99E+01	1.59E+01
YDR087C	4.03E+01	4.71E+00
YGR001C	1.07E+02	2.44E+01
YKL062W	7.00E+01	4.62E+01
YBR228W	7.01E+00	1.68E+00
YLL053C	9.05E+00	6.57E-01
YHR205W	3.88E+01	8.15E+00
YDR513W	2.50E+02	2.63E+01
YLR150W	1.16E+03	4.14E+02
YNL322C	8.33E+01	6.10E+00
YNL101W	4.65E+01	1.03E+01
YDR353W	1.67E+02	3.34E+01
YGL063C-A	5.59E-01	3.69E-01
YPR068C	1.83E+01	1.21E+00
YLR063W	2.82E+01	4.93E+00
YDR032C	1.63E+02	2.49E+01
YDR272W	5.23E+01	1.90E+00
YGR068C	8.75E+00	2.31E+00
YMR038C	4.81E+01	1.61E+01
YLR033W	2.33E+01	2.91E+00
YML021C	1.64E+01	1.77E+00
YDR206W	3.86E+01	3.99E+00
YHR034C	1.32E+01	2.63E+00
YOR380W	8.31E+00	1.64E-01
YBL079W	7.20E+01	2.48E+00
YDR404C	7.64E+01	1.66E+01
YPL043W	2.91E+01	1.86E+01
YFR032C-A	4.92E+02	5.03E+01
YAL048C	1.76E+01	1.48E+00
YBR182C-A	2.07E+00	6.48E-01
YMR018W	6.85E+00	1.20E+00
YNL042W	7.02E+00	3.54E-01
YPL033C	2.27E+00	1.29E+00
YPL092W	2.82E+01	1.01E+01
YML026C	7.42E+02	1.53E+02
YBR252W	7.31E+01	8.91E+00
YGL041C-B	1.13E+00	8.27E-03
YHR085W	5.36E+01	1.23E+01
YIL013C	1.45E+00	2.54E-01
YBR138C	7.92E+00	3.36E-01
YGL134W	2.40E+01	5.04E+00
YMR251W-A	2.78E+02	7.82E+01
YER147C-A	6.76E-01	3.19E-02
YPL184C	4.46E+01	9.57E+00
YJR009C	2.78E+02	1.43E+02
YBR258C	7.91E+00	7.71E-01
YBL030C	3.69E+02	1.33E+02
YMR294W-A	5.23E-01	3.88E-01
YGR096W	1.23E+01	1.96E+00
YBR076W	1.78E+00	1.15E+00
YJL088W	1.80E+01	9.66E+00
YNL123W	6.39E+01	4.50E+00
YLL036C	4.11E+01	8.03E+00
YHR169W	5.74E+01	1.32E+01
YML086C	1.09E+02	6.88E+00
YNL001W	6.45E+01	1.88E+01
YPL266W	6.05E+01	1.28E+01
YIL028W	2.19E+00	1.50E+00
YDR138W	1.28E+01	2.86E+00
YML007C-A	4.99E+00	7.82E-01
YDL085C-A	4.93E+01	5.44E+00
YBL053W	2.95E+00	6.25E-01
YLR107W	4.47E+01	8.74E+00
YOR192C-C	2.45E+00	2.40E+00
YCR087C-A	5.70E+01	1.39E+01
YBR019C	8.69E-01	4.29E-01
YHR057C	1.35E+02	1.32E+01
YDR269C	1.82E+00	1.14E+00
YML111W	1.88E+01	4.58E+00
YLR062C	1.20E+00	1.37E+00
YML002W	9.00E+00	2.49E+00
YDL208W	1.95E+02	7.35E+01
YGR289C	4.65E+00	9.09E-01
YGL240W	8.14E+00	1.51E+00
YML009W-B	6.17E+00	1.80E+00
YOL013W-A	1.36E+01	8.31E+00
YBR301W	1.85E-01	2.62E-01
YOR021C	1.58E+02	2.25E+01
YOR081C	1.20E+01	2.51E+00
YJL015C	1.23E+00	1.13E+00
YJL204C	1.26E+01	1.19E+00
YOR101W	1.29E+02	2.96E+01
YDL068W	2.39E+00	3.11E-01
YBR103W	2.51E+01	3.87E+00
YHR146W	3.04E+01	2.29E+00
YIL061C	2.04E+01	4.44E+00
YOR017W	1.90E+01	2.12E-01
